Rxns,Growth0,Opt1_0,Opt2_0,Opt3_0,Opt4_0,Mix_0,Growth2,Opt1_2,Opt2_2,Opt3_2,Opt4_2,Mix_2,Growth4,Opt1_4,Opt2_4,Opt3_4,Opt4_4,Mix_4,Growth2a2,Opt1_2g2,Opt2_2g2,Opt3_2g2,Opt4_2g2,Mix_2g2
ID3ACALDt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID3ACALDtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
IG3PS,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
IGPDH,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
IGPS,0.002373859,0,0,0,0,0,0.002094582,0,0,0,0,0,0.001815304,0.00E+00,0,0,0,0,0.002094582,0.000284,0.000284,0.000284,0.000284,0.000284
ILETA,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,-0.001927,-0.001927,-0.001927,-0.001927,-0.001927
ILETAm,-0.016107138,0,0,0,0.00E+00,0,-0.01421218,0,0,0,0,0,-0.012317223,0,0,0,0,0.00E+00,-0.01421218,0,0,0,0,0
ILETRS,0.016107138,0,0,0,0,0,0.01421218,0,0,0,0,0,0.012317223,0,0,0,0,0,0.01421218,0.001927,0.001927,0.001927,0.001927,0.001927
ILETRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
ILEt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEtmi,0.016107138,0,0,0,0.00E+00,0,0.01421218,0,0,0,0,0,0.012317223,0,0,0,0,0.00E+00,0.01421218,0,0,0,0,0
IMPC,-0.013816029,0,0,0,0.00E+00,0.00E+00,-0.012190614,0.00E+00,0,0,0.00E+00,0.00E+00,-0.010565199,0.00E+00,0,0,0.00E+00,0.00E+00,-0.012190614,-0.0016529,-0.0016529,-0.0016529,-0.0016529,-0.0016529
IMPD,0.004128342,0.00E+00,0,0,0.00E+00,0.00E+00,0.003642655,0,0,0,0.00E+00,0.00E+00,0.003156968,0.00E+00,0,0,0,0,0.003642655,0.0004939,0.0004939,0.0004939,0.0004939,0.0004939
IND3ACtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
IND3ETHt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND3ETHtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
INDPYRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
INSK,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
INSTt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPC124PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
IPC126PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPC224PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0
IPC226PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPC324PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPC326PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPCS124_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
IPCS126_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPCS224_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0
IPCS226_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPCS324_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPCS326_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPDDI,0.000367781,0,0,0,0,0,0.000324513,0,0,0,0,0,0.000281244,0,0,0,0,0,0.000324513,4.40E-05,4.40E-05,4.40E-05,4.40E-05,4.40E-05
IPDPtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPMD,0.024775068,0,0,0,0,0,0.021860354,0,0,0,0,0,0.01894564,0,0,0,0,0.00E+00,0.021860354,0.002964,0.002964,0.002964,0.002964,0.002964
IPPMIa,-0.024775068,0,0,0,0,0,-0.021860354,0,0,0,0,0,-0.01894564,0,0,0,0,0.00E+00,-0.021860354,-0.002964,-0.002964,-0.002964,-0.002964,-0.002964
IPPMIb,-0.024775068,0,0,0,0,0,-0.021860354,0,0,0,0,0,-0.01894564,0,0,0,0,0.00E+00,-0.021860354,-0.002964,-0.002964,-0.002964,-0.002964,-0.002964
IPPS,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
IPPSm,0.024775068,0,0,0,0.00E+00,0,0.021860354,0,0,0,0,0,0.01894564,0,0,0,0,0,0.021860354,0.002964,0.002964,0.002964,0.002964,0
ITCOALm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARA1im,0.046892082,0,0,0,0,0,0.041375367,0,0,0,0,0,0.035858651,0,0,0,0,0.00E+00,0.041375367,0.00561,0.00561,0.00561,0.00561,0.00561
KARA2im,0.016107138,0,0,0,0,0,0.01421218,0,0,0,0,0,0.012317223,0,0,0,0,0,0.01421218,0.001927,0.001927,0.001927,0.001927,0.001927
KYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYN3OX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LALDO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANOSTAT_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANOSTESTH_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANOSTESTH_SCe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANOSTt,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCADi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCYSTintv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEUTA,-0.024775068,0,0,0,0,0,-0.021860354,0,0,0,0,0,-0.01894564,0,0,0,0,0,-0.021860354,-0.002964,-0.002964,-0.002964,-0.002964,-0.002964
LEUTAm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEUTRS,0.024775068,0,0,0,0,0,0.021860354,0,0,0,0,0,0.01894564,0,0,0,0,0,0.021860354,0.002964,0.002964,0.002964,0.002964,0.002964
LEUTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEUt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEUt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEUt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGTHL,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
LNS14DM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNS14DMx,0.000183891,0.00E+00,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
LNSTLS,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
LPCAT_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPP_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSERDHr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYSTRS,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
LYSTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYSt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYSt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYSt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACD2cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACACI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALOAAtp,0,0.419744795,0.450734894,3.17E-47,0.513022889,0,0,0.151108126,0.183632735,3.99E-30,0.18468824,3.33E-60,0,0,0,0,0.00E+00,0.00E+00,0,0,0.030449667,0,0.003145131,2.47E-34
MALS,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,4.07E-13,0.088495575,-3.27E-13,1.10E-16,0.088495575,0,0,0,0,0,0
MALSp,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALTt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALtm,-0.499733351,-0.63062458,-0.431137724,-2.01E-17,9.42E-18,3.15E-16,-0.421448305,-0.867024849,-0.175648703,-0.621848739,-0.580899763,0,-0.365255198,-0.936936937,-0.088495575,-0.936936937,-0.936936937,7.56E-30,-0.421448305,-0.928244983,-0.040132069,-0.845474182,-0.847342165,0.00342
MAN1PT,0.067529614,0,0,0,0,0,0.059584953,0,0,0,0,0,0.051640293,0,0,0,0,0,0.059584953,0.008079,0.008079,0.008079,0.008079,0.008079
MAN6PI,-0.067529614,0,0,0,0,0,-0.059584953,0,0,0,0,0,-0.051640293,0,0,0,0,0,-0.059584953,-0.008079,-0.008079,-0.008079,-0.008079,-0.008079
MANNANter,-0.067529614,0,0,0,0,0,-0.059584953,0,0,0,0,0,-0.051640293,0,0,0,0,0,-0.059584953,-0.008079,-0.008079,-0.008079,-0.008079,-0.008079
MANt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCITDm,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
MCITL2m,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
MCITSm,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOATAm,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
MDH,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0.17699115,0,0,0.17699115,0,0,0,0,0,0
MDHm,0.768419721,0.201477502,0.215568862,2.83E-32,0.07261247,-1.23E-16,0.913311518,0.072531901,0.087824351,3.07E-13,0.085240726,-1.82E-28,1.058203316,0,0,0,0,0.00E+00,0.913311518,2.02E-29,0.009174784,0.0084309,0.000585093,-0.005724
MDHp,0,-0.201477502,-0.215568862,-2.46E-32,-0.236779795,-7.13E-32,0,-0.072531901,-0.087824351,-3.88E-30,-0.085240726,-3.33E-60,0,0,0,0,0.00E+00,0.00E+00,0,0,-0.014562884,0,-0.001504193,7.35E-35
MDRPD,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME1m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME2m,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.009144,0.009144,0,0.004675,0.004675
MELIBt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELTGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METAT,5.85E-05,0.00E+00,0,0,0,0.00E+00,5.16E-05,0,0,0,0,0,4.47E-05,0,0,0,0,0.00E+00,5.16E-05,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06
METB1,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
METS,0.004296351,0.00E+00,0,0,0,0.00E+00,0.003790898,0,0,0,0,0,0.003285445,0,0,0,0,0.00E+00,0.003790898,0.000514,0.000514,0.000514,0.000514,0.000514
METTRS,0.004237841,0,0,0,0,0,0.003739271,0,0,0,0,0,0.003240702,0,0,0,0,0,0.003739271,0.000507,0.000507,0.000507,0.000507,0.000507
METTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEVK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEVK2,0.001103343,0,0,0,0,0,0.000973538,0,0,0,0,0,0.000843733,0,0,0,0,0.00E+00,0.000973538,0.000132,0.000132,0.000132,0.000132,0.000132
MEVK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEVK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
MEVRt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFAPS_SC,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
MGSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHPGLUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI13456PKn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI1345PKn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI1456PKn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI145P6Kn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI145PKn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI145Ptn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI1PP,0.000443009,0,0,0,0,0,0.00039089,0,0,0,0,0,0.000338772,0,0,0,0,0.00E+00,0.00039089,5.30E-05,5.30E-05,5.30E-05,5.30E-05,5.30E-05
MI1PS,0.000443009,0,0,0,0,0,0.00039089,0,0,0,0,0.00E+00,0.000338772,0.00E+00,0,0,0,0.00E+00,0.00039089,5.30E-05,5.30E-05,5.30E-05,5.30E-05,5.30E-05
MINOHPtn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C124PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C126PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C224PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C226PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C324PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2C326PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS124_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS126_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS224_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS226_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS324_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIP2CS326_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC124PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC126PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC224PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC226PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC324PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPC326PLC_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS124_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS126_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS224_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS226_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS324_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPCS326_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMETt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOHMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
MTAP,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTHFC,0.027950523,0.00E+00,0,0,0.00E+00,0.00E+00,0.024662226,0.00E+00,0,0,0.00E+00,0.00E+00,0.021373929,0.00E+00,0,0,0.00E+00,0.00E+00,0.024662226,0.0025911,0.0025911,0.0033439,0.0025911,0.0033439
MTHFCm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTHFD,0.027950523,0.00E+00,0,0,0.00E+00,0.00E+00,0.024662226,0.00E+00,0,0,0.00E+00,0.00E+00,0.021373929,0.00E+00,0,0,0.00E+00,0.00E+00,0.024662226,0.0025911,0.0025911,0.0033439,0.0025911,0.0033439
MTHFD2i,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
MTHFDm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
MTHFR3,0.004296351,0.00E+00,0,0,0,0.00E+00,0.003790898,0,0,0,0,0,0.003285445,0,0,0,0,0.00E+00,0.003790898,0.000514,0.000514,0.000514,0.000514,0.000514
MTRI,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NABTNO,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
NACt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADDPp,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
NADH2_u6cm,1.377938219,1.597044997,1.976047904,1.2,1.92738753,1.2,1.451121958,1.854936199,2.582834331,1.697478992,1.914759274,2.23255814,1.524305697,2,3.309734513,2,2,3.309734513,1.451121958,1.848071867,2.70950135,1.850726606,1.903767873,2.614455181
NADH2_u6m,2.604416191,0.748153123,0.323353293,0,0.263614838,0,3.239190757,0.909335124,0.131736527,0.621848739,0.794001579,-2.88E-28,3.873965323,0,0,0,0,0.00E+00,3.239190757,0.936092083,0.024785326,0.879990982,0.872959548,0
NADK,0,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
NADKm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADNm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADPPPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADPPPSm,0,0,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
NADPt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADS1n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADtn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPRT,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
NAPRTm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDP3g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK1,0.077300051,0,0,0,0,0,0.068205928,0,0,0,0,0.00E+00,0.059111804,0.00E+00,0,0,0.00E+00,0,0.068205928,0.0092479,0.0092479,0.0092479,0.0092479,0.0092479
NDPK2,0.238740045,0,0,0,0.00E+00,0,0.210652981,0.00E+00,0,0,0,0.00E+00,0.182565917,0.00E+00,0,0,0.00E+00,0.00E+00,0.210652981,0.028562,0.028562,0.028562,0.028562,0.028562
NDPK3,-0.001170212,0,0,0,0.00E+00,0.00E+00,-0.00103254,0,0,0,0,0.00E+00,-0.000894868,0.00E+00,0,0,0,0,-0.00103254,-0.00014,-0.00014,-0.00014,-0.00014,-0.00014
NDPK4,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK5,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
NDPK6,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
NDPK7,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
NDPK8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK9,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
NFORTYRt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFTYROX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4t,0.46778906,0,0,0,0,0,0.412755053,0,0,0,0,0,0.357721046,0,0,0,0,0.00E+00,0.412755053,0.0559646,0.0559646,0.0559646,0.0559646,0.0559646
NH4ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4tm,0,-0.100738751,-0.107784431,1.23E-32,-0.118389897,-1.23E-16,0,-0.03626595,-0.043912176,0,-0.042620363,-5.15E-13,0,0,0,0,0.00E+00,0.00E+00,0,-0.0047469,-0.012748542,0,-0.006219197,0
NH4tn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4tp,0,-0.100738751,-0.107784431,1.58E-32,-0.118389897,1.89E-31,0,-0.03626595,-0.043912176,0,-0.042620363,-1.10E-45,0,0.00E+00,0,0,0.00E+00,0,0,0,-0.007281442,0,-0.000752097,0
NMNAT,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
